State,District,Police_Station,Area_Type,Crime_Type,Date,Population,Cases_Reported,Cases_Solved,Arrests_Made,Cases_Pending,Crime_Rate_Per_Lakh,Crime_Per_Lakh
Meghalaya,Shillong,PS_41,Semi-Urban,Cyber Crime,2017-11-11,501120.0,398,293.0,226,,79.4220945083014,
Meghalaya,Tura,PS_74,Urban,Cyber Crime,2016-02-10,3560713.0,127,124.0,31,96.0,3.5667013881770306,3.5667013881770306
Meghalaya,Tura,PS_261,Rural,Cyber Crime,2015-02-14,1790971.0,389,64.0,74,315.0,21.720061352193866,21.720061352193866
Meghalaya,Tura,PS_192,Urban,Domestic Violence,2024-09-09,3542013.0,764,,740,24.0,21.569655447340256,21.569655447340256
Meghalaya,Tura,PS_203,Urban,Rape,2018-03-15,1176354.0,403,222.0,173,230.0,34.258395006945186,
Meghalaya,Tura,PS_296,Semi-Urban,Burglary,2020-08-27,5345311.0,765,517.0,633,132.0,14.311608810039305,14.311608810039305
Meghalaya,Shillong,PS_240,Urban,Rape,2018-04-08,2959941.0,454,253.0,115,339.0,15.338143564348073,15.338143564348073
Meghalaya,Tura,PS_60,Semi-Urban,Burglary,2023-01-04,1843787.0,8,,5,3.0,0.4338895978765443,0.4338895978765443
Meghalaya,Tura,PS_208,Urban,Theft,2016-01-26,2932667.0,131,78.0,75,56.0,4.466923793257127,4.466923793257127
Meghalaya,Tura,PS_257,Urban,Robbery,2022-06-02,2615008.0,570,187.0,275,295.0,21.79725645198791,21.79725645198791
Meghalaya,Tura,PS_220,Rural,Kidnapping,2018-06-22,3166011.0,116,14.0,16,100.0,3.6639165182938407,3.6639165182938407
Meghalaya,Tura,PS_394,Rural,Murder,2018-02-23,6350060.0,251,,244,7.0,,
Meghalaya,Shillong,PS_45,Semi-Urban,Theft,2016-02-24,763780.0,495,86.0,465,30.0,64.80923826232686,64.80923826232686
Meghalaya,Tura,PS_68,Semi-Urban,Cyber Crime,2021-07-23,4685185.0,554,330.0,141,413.0,11.82450639622555,
Meghalaya,Tura,PS_292,Semi-Urban,Burglary,2021-08-28,350818.0,735,443.0,567,168.0,209.51034439509945,209.51034439509945
Meghalaya,Shillong,PS_121,Semi-Urban,Murder,2018-05-11,,388,293.0,159,229.0,41.559153778508986,41.559153778508986
Meghalaya,Shillong,PS_201,Rural,Theft,2019-10-07,1888200.0,30,30.0,9,,1.5888147442008262,
Meghalaya,Tura,PS_154,Rural,Fraud,2020-01-09,3207930.0,384,,303,81.0,11.970336011072561,11.970336011072561
Meghalaya,Tura,PS_228,Urban,Domestic Violence,2024-12-29,2562620.0,47,14.0,24,23.0,1.8340604537543608,
Meghalaya,Shillong,PS_257,Urban,Domestic Violence,2024-06-06,2486131.0,552,307.0,499,53.0,22.203174329912624,
Meghalaya,Tura,PS_339,Rural,Assault,2015-03-11,4276015.0,157,151.0,110,47.0,3.671642873095627,3.671642873095627
Meghalaya,Tura,PS_396,Rural,Rape,2023-11-01,1580306.0,762,159.0,522,240.0,48.21850957979024,48.21850957979024
Meghalaya,Tura,PS_197,Urban,Fraud,2019-06-22,3545803.0,259,231.0,4,255.0,7.304410312699268,7.304410312699268
Meghalaya,Tura,PS_232,Semi-Urban,Kidnapping,2023-10-31,2579790.0,453,95.0,439,14.0,17.559568802111798,
Meghalaya,Shillong,PS_347,Semi-Urban,Murder,2022-11-10,5576931.0,609,418.0,125,484.0,10.919984486091005,10.919984486091005
Meghalaya,Tura,PS_114,Semi-Urban,Domestic Violence,2015-03-22,3380057.0,102,12.0,34,68.0,3.017700589072906,3.017700589072906
Meghalaya,Tura,PS_164,Semi-Urban,Robbery,2015-08-27,543304.0,272,266.0,201,71.0,50.06405253780572,50.06405253780572
Meghalaya,Tura,PS_202,Urban,Rape,2021-08-31,6691556.0,694,674.0,366,328.0,,10.371279863756651
Meghalaya,Tura,PS_354,Semi-Urban,Fraud,2022-04-21,1077016.0,486,77.0,416,70.0,45.124677813514374,
Meghalaya,Shillong,PS_35,Urban,Kidnapping,2019-11-05,5755547.0,661,189.0,532,129.0,11.484573056218634,11.484573056218634
Meghalaya,Shillong,PS_153,Semi-Urban,Cyber Crime,2023-06-18,4801463.0,624,517.0,617,7.0,,12.996038915638838
Meghalaya,Shillong,PS_181,Semi-Urban,Cyber Crime,2018-10-11,4015194.0,496,19.0,341,155.0,12.353076837632253,12.353076837632253
Meghalaya,Tura,PS_388,Urban,Domestic Violence,2017-10-04,1724124.0,536,64.0,40,496.0,31.08825119306964,31.08825119306964
Meghalaya,Tura,PS_197,Rural,Fraud,2023-11-29,,705,426.0,257,448.0,44.867849862628006,44.867849862628006
Meghalaya,Shillong,PS_143,Semi-Urban,Robbery,2019-11-29,6476710.0,26,23.0,4,22.0,0.4014383846119403,0.4014383846119403
Meghalaya,Tura,PS_286,Semi-Urban,Robbery,2022-12-21,4891077.0,585,60.0,524,61.0,11.96055592663947,11.96055592663947
Meghalaya,Shillong,PS_383,Urban,Rape,2020-12-31,1758409.0,235,15.0,63,172.0,13.364353799372045,13.364353799372045
Meghalaya,Tura,PS_399,Semi-Urban,Rape,2018-11-29,278648.0,143,65.0,61,82.0,51.319227125261975,51.319227125261975
Meghalaya,Shillong,PS_179,Urban,Domestic Violence,2016-09-02,5871402.0,468,178.0,463,5.0,7.9708389921180665,7.9708389921180665
Meghalaya,Tura,PS_13,Semi-Urban,Assault,2015-06-17,3788605.0,178,149.0,112,66.0,,4.69829924206931
Meghalaya,Shillong,PS_264,Rural,Fraud,2021-12-20,2473818.0,595,564.0,36,559.0,24.05189064029771,24.05189064029771
Meghalaya,Shillong,PS_263,Semi-Urban,Robbery,2016-11-02,5401568.0,679,436.0,551,128.0,12.570423995402816,12.570423995402816
Meghalaya,Shillong,PS_64,Urban,Assault,2019-08-01,6035159.0,215,150.0,111,104.0,3.562457923643768,
Meghalaya,Shillong,PS_239,Rural,Domestic Violence,2022-02-20,4502115.0,38,,26,12.0,0.8440477420057017,0.8440477420057017
Meghalaya,Tura,PS_140,Urban,Robbery,2024-12-26,,87,52.0,75,12.0,4.347867371054498,4.347867371054498
Meghalaya,Tura,PS_228,Rural,Rape,2020-02-21,,577,146.0,155,422.0,46.141654078338455,46.141654078338455
Meghalaya,Shillong,PS_8,Urban,Cyber Crime,2024-01-10,1757039.0,155,90.0,72,83.0,8.821659621670321,8.821659621670321
Meghalaya,Tura,PS_106,Semi-Urban,Theft,2023-11-22,1253047.0,666,282.0,88,,53.15044048627067,
Meghalaya,Shillong,PS_209,Rural,Robbery,2016-12-30,1130175.0,209,150.0,129,80.0,18.49271130577123,18.49271130577123
Meghalaya,Tura,PS_387,Semi-Urban,Kidnapping,2024-09-25,5924124.0,544,448.0,123,421.0,,9.182792257555716
Meghalaya,Tura,PS_83,Semi-Urban,Kidnapping,2023-02-10,3885692.0,122,46.0,120,2.0,3.1397238895928963,3.1397238895928963
Meghalaya,Shillong,PS_74,Urban,Robbery,2024-06-06,3931736.0,336,222.0,231,105.0,8.545843362830057,
Meghalaya,Tura,PS_25,Rural,Robbery,2024-04-09,2775283.0,491,116.0,270,,17.691889439743623,17.691889439743623
Meghalaya,Shillong,PS_55,Semi-Urban,Assault,2017-12-28,2041963.0,221,3.0,199,22.0,10.822918926542744,10.822918926542744
Meghalaya,Shillong,PS_360,Urban,Theft,2023-08-09,,145,76.0,85,60.0,6.057924621870612,6.057924621870612
Meghalaya,Tura,PS_150,Rural,Theft,2022-03-03,706172.0,691,347.0,524,167.0,97.85151492837439,97.85151492837439
Meghalaya,Tura,PS_4,Semi-Urban,Assault,2018-05-31,1935199.0,506,377.0,15,491.0,,26.14718176270244
Meghalaya,Shillong,PS_135,Semi-Urban,Robbery,2018-10-03,1619264.0,449,167.0,72,,27.728647089047865,27.728647089047865
Meghalaya,Shillong,PS_190,Urban,Assault,2020-01-01,2335121.0,761,217.0,698,,,32.58931764135563
Meghalaya,Tura,PS_93,Rural,Domestic Violence,2024-11-21,1846217.0,479,,275,204.0,25.94494579997909,25.94494579997909
Meghalaya,Tura,PS_162,Rural,Murder,2018-06-23,1600610.0,216,53.0,190,26.0,,
Meghalaya,Tura,PS_151,Rural,Fraud,2015-04-21,4577656.0,646,175.0,140,506.0,14.112025892727633,14.112025892727633
Meghalaya,Shillong,PS_98,Urban,Assault,2019-07-22,4657797.0,213,112.0,187,26.0,4.572977310947643,
Meghalaya,Shillong,PS_120,Rural,Assault,2017-01-28,4624454.0,261,174.0,97,164.0,5.643909529643932,5.643909529643932
Meghalaya,Shillong,PS_198,Urban,Theft,2016-06-09,697998.0,549,48.0,400,149.0,78.65352049719341,78.65352049719341
Meghalaya,Tura,PS_161,Rural,Cyber Crime,2020-07-25,,497,329.0,83,414.0,8.377442732509433,8.377442732509433
Meghalaya,Shillong,PS_248,Urban,Murder,2021-01-19,3905699.0,676,15.0,508,168.0,17.308041403088154,17.308041403088154
Meghalaya,Tura,PS_81,Rural,Domestic Violence,2019-08-10,5418929.0,338,239.0,9,329.0,6.237394880058403,
Meghalaya,Shillong,PS_392,Rural,Rape,2019-09-17,5317351.0,674,405.0,505,,,12.675484465855273
Meghalaya,Shillong,PS_273,Rural,Fraud,2024-11-28,1526666.0,235,28.0,173,62.0,15.393019822279399,
Meghalaya,Tura,PS_365,Urban,Burglary,2020-10-18,648836.0,719,244.0,353,366.0,110.81382660641519,110.81382660641519
Meghalaya,Shillong,PS_219,Urban,Murder,2021-06-14,4832290.0,17,17.0,15,2.0,0.3518000782237821,0.3518000782237821
Meghalaya,Shillong,PS_380,Rural,Murder,2022-03-23,6751093.0,98,41.0,84,14.0,1.4516167974578338,1.4516167974578338
Meghalaya,Shillong,PS_44,Semi-Urban,Murder,2023-05-10,3913125.0,632,224.0,371,261.0,16.150774636639515,16.150774636639515
Meghalaya,Tura,PS_340,Rural,Robbery,2017-09-05,1679156.0,761,439.0,698,63.0,45.32038714687617,
Meghalaya,Shillong,PS_329,Semi-Urban,Theft,2020-02-04,4718594.0,34,7.0,6,28.0,0.7205536225409518,
Meghalaya,Tura,PS_158,Rural,Theft,2021-12-14,3492304.0,88,,16,72.0,2.51982645267995,2.51982645267995
Meghalaya,Tura,PS_118,Urban,Domestic Violence,2019-09-13,564343.0,591,71.0,345,246.0,104.72354578687074,
Meghalaya,Tura,PS_231,Rural,Murder,2019-07-10,4132388.0,785,577.0,130,655.0,18.996280116968688,18.996280116968688
Meghalaya,Tura,PS_170,Semi-Urban,Burglary,2024-09-23,3529525.0,333,18.0,100,233.0,9.434697303461514,9.434697303461514
Meghalaya,Tura,PS_381,Rural,Robbery,2019-05-28,2542853.0,476,25.0,112,364.0,18.719131621057137,18.719131621057137
Meghalaya,Tura,PS_165,Rural,Kidnapping,2020-04-27,5269974.0,61,26.0,27,34.0,1.1575009667979386,1.1575009667979386
Meghalaya,Shillong,PS_234,Urban,Theft,2024-01-11,4703095.0,216,22.0,129,87.0,4.592720325657892,4.592720325657892
Meghalaya,Tura,PS_38,Urban,Kidnapping,2018-02-19,5513499.0,405,167.0,117,288.0,7.345607571525813,7.345607571525813
Meghalaya,Tura,PS_196,Semi-Urban,Burglary,2019-10-16,2309717.0,103,17.0,19,84.0,4.459420786182896,4.459420786182896
Meghalaya,Shillong,PS_114,Rural,Robbery,2015-05-04,1898856.0,117,25.0,33,84.0,6.161604671444281,6.161604671444281
Meghalaya,Tura,PS_65,Rural,Cyber Crime,2018-08-28,2321912.0,447,75.0,119,328.0,19.251375590461656,19.251375590461656
Meghalaya,Shillong,PS_74,Rural,Theft,2021-06-09,1737745.0,514,211.0,385,129.0,29.578563022768012,29.578563022768012
Meghalaya,Shillong,PS_250,Rural,Theft,2017-06-02,423676.0,264,63.0,70,194.0,,62.31176653858137
Meghalaya,Shillong,PS_242,Rural,Burglary,2015-07-12,3779181.0,268,229.0,96,172.0,7.091483578055669,7.091483578055669
Meghalaya,Tura,PS_224,Rural,Kidnapping,2015-01-27,624084.0,772,303.0,10,762.0,123.70129662032676,123.70129662032676
Meghalaya,Tura,PS_154,Rural,Kidnapping,2024-01-28,6099067.0,155,136.0,153,2.0,2.5413723115355182,2.5413723115355182
Meghalaya,Tura,PS_201,Semi-Urban,Cyber Crime,2021-08-09,4707017.0,304,,280,24.0,6.458442788713106,6.458442788713106
Meghalaya,Tura,PS_311,Rural,Assault,2016-11-03,3586603.0,363,322.0,290,73.0,10.120997500977944,10.120997500977944
Meghalaya,Tura,PS_225,Urban,Theft,2021-06-27,5568988.0,31,15.0,16,15.0,0.5566540994521806,0.5566540994521806
Meghalaya,Shillong,PS_212,Semi-Urban,Murder,2024-06-22,5906142.0,599,280.0,562,37.0,10.141984395227883,10.141984395227883
Meghalaya,Tura,PS_29,Rural,Fraud,2023-10-27,2919872.0,262,106.0,133,129.0,8.97299607654034,8.97299607654034
Meghalaya,Tura,PS_114,Semi-Urban,Assault,2019-05-26,,264,248.0,164,100.0,175.5856179416577,175.5856179416577
Meghalaya,Shillong,PS_49,Urban,Kidnapping,2017-08-10,2925123.0,65,24.0,38,27.0,2.2221287788581883,2.2221287788581883
Meghalaya,Shillong,PS_98,Urban,Cyber Crime,2024-04-13,3476851.0,168,34.0,39,129.0,4.8319585740084925,4.8319585740084925
Meghalaya,Tura,PS_354,Rural,Theft,2022-07-12,2731408.0,655,394.0,548,107.0,,23.980306127828577
Meghalaya,Tura,PS_335,Urban,Assault,2023-05-03,6560953.0,90,,77,13.0,1.3717519390856787,1.3717519390856787
Meghalaya,Tura,PS_223,Urban,Cyber Crime,2018-05-16,4537013.0,227,27.0,203,,5.00329181335826,5.00329181335826
Meghalaya,Shillong,PS_279,Urban,Rape,2018-12-14,,144,120.0,103,,2.8147886650806115,2.8147886650806115
Meghalaya,Tura,PS_286,Semi-Urban,Kidnapping,2024-01-08,5535591.0,433,236.0,167,266.0,,7.822109689823544
Meghalaya,Tura,PS_135,Urban,Burglary,2021-03-31,4009900.0,610,46.0,198,,15.212349435148008,15.212349435148008
Meghalaya,Shillong,PS_232,Rural,Cyber Crime,2017-01-08,1117268.0,191,159.0,132,59.0,17.095271680563663,17.095271680563663
Meghalaya,Shillong,PS_345,Rural,Rape,2023-06-12,2641615.0,142,,131,11.0,5.3754994577181,5.3754994577181
Meghalaya,Tura,PS_260,Semi-Urban,Kidnapping,2023-03-11,4391667.0,10,,2,8.0,0.22770396753670075,0.22770396753670075
Meghalaya,Shillong,PS_25,Rural,Fraud,2023-02-13,713138.0,547,125.0,437,110.0,76.70324677692116,
Meghalaya,Tura,PS_391,Urban,Assault,2015-10-07,942607.0,347,,102,245.0,36.81279684958843,36.81279684958843
Meghalaya,Shillong,PS_163,Rural,Murder,2024-02-25,4217012.0,432,185.0,302,130.0,,10.244220315237424
Meghalaya,Shillong,PS_97,Urban,Cyber Crime,2017-03-23,3023359.0,703,,639,64.0,23.25228330476136,23.25228330476136
Meghalaya,Shillong,PS_382,Rural,Assault,2020-06-11,6873588.0,15,1.0,14,1.0,0.21822663796549924,
Meghalaya,Shillong,PS_372,Semi-Urban,Robbery,2024-03-04,2953392.0,195,7.0,30,165.0,6.602577646313121,
Meghalaya,Tura,PS_179,Rural,Fraud,2022-04-12,3037150.0,481,,179,302.0,15.837215810875326,15.837215810875326
Meghalaya,Shillong,PS_215,Semi-Urban,Domestic Violence,2020-07-08,4010406.0,234,2.0,229,5.0,5.834820713912756,5.834820713912756
Meghalaya,Shillong,PS_202,Urban,Robbery,2024-09-27,3711518.0,594,426.0,229,365.0,16.004233308312124,16.004233308312124
Meghalaya,Shillong,PS_344,Urban,Assault,2020-07-21,393762.0,470,220.0,54,416.0,119.36144168304712,119.36144168304712
Meghalaya,Tura,PS_185,Semi-Urban,Murder,2017-02-28,6984433.0,642,55.0,4,638.0,9.191869977133434,
Meghalaya,Tura,PS_354,Semi-Urban,Domestic Violence,2017-05-19,6674057.0,777,443.0,32,745.0,,11.642094156522788
Meghalaya,Shillong,PS_136,Rural,Murder,2015-11-09,941380.0,380,291.0,101,279.0,40.366270793940814,40.366270793940814
Meghalaya,Shillong,PS_314,Rural,Domestic Violence,2016-11-11,4285411.0,334,43.0,273,61.0,,7.793884880586716
Meghalaya,Tura,PS_340,Semi-Urban,Domestic Violence,2021-04-17,3824422.0,578,454.0,310,268.0,15.113394913009076,15.113394913009076
Meghalaya,Shillong,PS_339,Urban,Domestic Violence,2018-06-14,201903.0,244,,165,79.0,120.85011119200804,120.85011119200804
Meghalaya,Shillong,PS_3,Urban,Burglary,2021-11-18,3850060.0,500,,14,486.0,12.986810595159556,12.986810595159556
Meghalaya,Tura,PS_279,Urban,Robbery,2018-05-23,423343.0,720,264.0,174,546.0,170.07485655839355,170.07485655839355
Meghalaya,Tura,PS_288,Urban,Burglary,2024-09-25,6825031.0,586,365.0,358,228.0,8.586041587210373,8.586041587210373
Meghalaya,Shillong,PS_304,Semi-Urban,Domestic Violence,2015-05-22,1633949.0,57,49.0,8,,3.488480974620383,
Meghalaya,Tura,PS_179,Semi-Urban,Kidnapping,2022-04-20,1806901.0,663,590.0,182,481.0,36.692657760441776,
Meghalaya,Tura,PS_41,Semi-Urban,Kidnapping,2024-01-17,6955584.0,626,475.0,573,53.0,8.99996319503869,8.99996319503869
Meghalaya,Shillong,PS_272,Urban,Domestic Violence,2020-11-25,3767569.0,388,154.0,346,42.0,10.29841789228014,10.29841789228014
Meghalaya,Tura,PS_62,Urban,Fraud,2015-10-22,6012400.0,164,18.0,154,10.0,,2.7276960947375426
Meghalaya,Tura,PS_203,Semi-Urban,Cyber Crime,2016-12-13,3175712.0,539,61.0,161,378.0,16.97257182011467,16.97257182011467
Meghalaya,Shillong,PS_30,Rural,Kidnapping,2022-01-11,1200639.0,765,,466,299.0,63.71607119209021,63.71607119209021
Meghalaya,Tura,PS_166,Rural,Assault,2019-05-05,3831533.0,82,56.0,29,53.0,,2.1401355540980593
Meghalaya,Tura,PS_384,Rural,Domestic Violence,2023-06-26,5371869.0,318,97.0,76,,5.919727379800215,5.919727379800215
Meghalaya,Shillong,PS_213,Urban,Kidnapping,2022-12-27,3581829.0,550,256.0,205,345.0,15.355283571605456,
Meghalaya,Tura,PS_37,Rural,Burglary,2022-12-17,3343608.0,766,678.0,28,738.0,22.909384114405754,22.909384114405754
Meghalaya,Tura,PS_112,Urban,Theft,2019-01-12,1821360.0,192,21.0,82,110.0,10.541573329819476,10.541573329819476
Meghalaya,Shillong,PS_73,Urban,Assault,2021-07-26,2339729.0,726,595.0,211,515.0,,31.02923458229564
Meghalaya,Shillong,PS_26,Rural,Cyber Crime,2021-05-22,2864355.0,424,286.0,353,71.0,14.802634449989613,14.802634449989613
Meghalaya,Shillong,PS_11,Urban,Cyber Crime,2023-04-19,370197.0,72,71.0,70,2.0,19.449104125641213,19.449104125641213
Meghalaya,Tura,PS_284,Urban,Kidnapping,2024-11-01,3682943.0,308,66.0,206,102.0,8.36287718816175,8.36287718816175
Meghalaya,Tura,PS_300,Rural,Kidnapping,2022-09-10,5250325.0,695,163.0,646,49.0,13.237275787689333,13.237275787689333
Meghalaya,Shillong,PS_172,Rural,Theft,2024-02-07,6514697.0,677,126.0,245,432.0,10.391887757788275,10.391887757788275
Meghalaya,Shillong,PS_22,Urban,Rape,2019-10-26,5657882.0,719,49.0,234,485.0,,
Meghalaya,Tura,PS_88,Urban,Rape,2021-05-06,3907599.0,619,7.0,46,573.0,15.840929430066902,
Meghalaya,Tura,PS_273,Urban,Rape,2017-05-30,2498793.0,183,89.0,47,136.0,7.323535803085729,7.323535803085729
Meghalaya,Tura,PS_79,Urban,Burglary,2016-11-10,1918334.0,434,176.0,282,,,22.623797524310156
Meghalaya,Shillong,PS_373,Urban,Theft,2022-12-06,6124129.0,759,,439,320.0,12.393599155079848,12.393599155079848
Meghalaya,Tura,PS_167,Semi-Urban,Assault,2015-12-22,3791339.0,669,195.0,559,110.0,17.645480923758072,17.645480923758072
Meghalaya,Shillong,PS_281,Semi-Urban,Murder,2023-07-18,2063608.0,78,2.0,71,7.0,3.779787634085544,3.779787634085544
Meghalaya,Shillong,PS_274,Urban,Rape,2023-11-16,1300584.0,55,26.0,13,42.0,4.22886949247415,4.22886949247415
Meghalaya,Tura,PS_160,Rural,Assault,2020-01-09,4126850.0,576,255.0,273,303.0,13.957376691665555,13.957376691665555
Meghalaya,Tura,PS_205,Urban,Murder,2016-02-01,2347318.0,40,4.0,24,16.0,1.7040724776106175,1.7040724776106175
Meghalaya,Shillong,PS_217,Rural,Assault,2024-04-25,1577244.0,305,119.0,177,128.0,19.337527991864288,19.337527991864288
Meghalaya,Shillong,PS_193,Urban,Kidnapping,2022-04-10,5542162.0,452,,236,216.0,8.155661996166838,8.155661996166838
Meghalaya,Tura,PS_113,Urban,Murder,2023-05-24,6221825.0,642,479.0,209,433.0,10.318515869539885,10.318515869539885
Meghalaya,Tura,PS_310,Urban,Cyber Crime,2017-08-05,4487160.0,690,32.0,346,344.0,15.377209638167571,15.377209638167571
Meghalaya,Shillong,PS_106,Urban,Fraud,2015-05-29,,333,319.0,161,172.0,,4.866985861040685
Meghalaya,Shillong,PS_286,Urban,Fraud,2019-11-06,6452728.0,305,73.0,228,77.0,4.726683040103349,4.726683040103349
Meghalaya,Tura,PS_28,Urban,Robbery,2015-06-11,3407941.0,632,120.0,125,507.0,18.544921992487545,18.544921992487545
Meghalaya,Tura,PS_2,Rural,Robbery,2018-07-30,4263216.0,193,59.0,42,151.0,4.52709879114734,4.52709879114734
Meghalaya,Shillong,PS_62,Urban,Murder,2021-09-23,5569371.0,284,,227,57.0,5.099319115210676,5.099319115210676
Meghalaya,Tura,PS_241,Rural,Assault,2015-03-18,5536166.0,276,171.0,219,57.0,,4.985399643002034
Meghalaya,Shillong,PS_370,Semi-Urban,Murder,2024-10-13,2651680.0,161,81.0,119,42.0,6.071622518554276,6.071622518554276
Meghalaya,Tura,PS_289,Rural,Fraud,2019-10-18,6875396.0,601,300.0,177,424.0,,8.741314682092494
Meghalaya,Tura,PS_376,Urban,Kidnapping,2016-10-28,2775780.0,189,119.0,98,91.0,6.808896958692691,6.808896958692691
Meghalaya,Shillong,PS_393,Urban,Domestic Violence,2021-10-15,3106114.0,493,39.0,124,369.0,,15.87192227973603
Meghalaya,Tura,PS_202,Urban,Assault,2021-10-17,1543752.0,395,4.0,100,295.0,,25.58701138524841
Meghalaya,Tura,PS_393,Urban,Assault,2020-09-24,4218652.0,225,205.0,223,2.0,5.333457227569375,5.333457227569375
Meghalaya,Tura,PS_73,Semi-Urban,Kidnapping,2022-03-07,5451892.0,625,290.0,147,,,11.463910143487801
Meghalaya,Shillong,PS_160,Urban,Theft,2024-12-12,54518.0,189,57.0,67,122.0,346.67449282805677,346.67449282805677
Meghalaya,Shillong,PS_108,Semi-Urban,Kidnapping,2019-05-07,,15,9.0,6,9.0,0.2650846415260393,0.2650846415260393
Meghalaya,Tura,PS_358,Urban,Kidnapping,2021-01-22,2126258.0,413,319.0,394,19.0,19.423795230870383,19.423795230870383
Meghalaya,Tura,PS_76,Rural,Murder,2023-01-19,6809186.0,457,212.0,411,46.0,6.711521758988519,
Meghalaya,Tura,PS_189,Rural,Murder,2017-08-07,,87,26.0,83,4.0,2.071898695108676,2.071898695108676
Meghalaya,Shillong,PS_63,Urban,Rape,2019-12-12,5725779.0,4,0.0,1,3.0,0.06985948986155421,0.06985948986155421
Meghalaya,Shillong,PS_277,Semi-Urban,Theft,2019-11-07,2051136.0,798,646.0,205,593.0,38.90527005522793,38.90527005522793
Meghalaya,Tura,PS_192,Semi-Urban,Theft,2022-01-02,5979446.0,505,371.0,321,184.0,8.445598471831671,8.445598471831671
Meghalaya,Tura,PS_267,Semi-Urban,Cyber Crime,2017-09-08,2185773.0,783,102.0,688,,35.822567119275426,35.822567119275426
Meghalaya,Tura,PS_308,Semi-Urban,Burglary,2015-07-01,4297102.0,643,164.0,370,273.0,14.963573124398723,14.963573124398723
Meghalaya,Tura,PS_344,Urban,Rape,2024-10-03,1018809.0,706,225.0,505,201.0,69.29660024597348,69.29660024597348
Meghalaya,Shillong,PS_226,Rural,Robbery,2015-05-29,1005980.0,738,208.0,631,107.0,73.36129942941211,73.36129942941211
Meghalaya,Shillong,PS_198,Rural,Robbery,2024-04-08,3264897.0,493,97.0,432,61.0,,15.100016937747194
Meghalaya,Shillong,PS_124,Urban,Assault,2015-06-12,1027290.0,770,208.0,12,758.0,74.95449191562265,74.95449191562265
Meghalaya,Tura,PS_7,Semi-Urban,Burglary,2020-12-10,717774.0,709,230.0,687,22.0,98.77760966543786,98.77760966543786
Meghalaya,Tura,PS_18,Semi-Urban,Burglary,2016-11-18,69623.0,748,,716,32.0,1074.3576117087744,1074.3576117087744
Meghalaya,Shillong,PS_107,Semi-Urban,Assault,2019-01-17,1226860.0,21,13.0,20,1.0,1.711686745023882,1.711686745023882
Meghalaya,Shillong,PS_18,Semi-Urban,Assault,2023-02-09,6101157.0,752,563.0,707,45.0,12.32553104271862,12.32553104271862
Meghalaya,Shillong,PS_164,Urban,Cyber Crime,2019-11-22,1924428.0,626,,172,454.0,32.52914632295934,32.52914632295934
Meghalaya,Shillong,PS_231,Semi-Urban,Domestic Violence,2015-01-30,6851306.0,18,8.0,0,18.0,0.2627236325453862,0.2627236325453862
Meghalaya,Shillong,PS_362,Urban,Rape,2020-12-14,5760510.0,66,,43,23.0,1.1457318883223881,1.1457318883223881
